214	738.2999999999884	-11670.239999999292
215	-2258.0900000000256	-9072.379999999888
216	-1510.990000000049	-7781.05999999959
217	-756.5599999999977	-9076.370000000112
218	-10.610000000044238	-12969.639999999665
219	2.9699999999720603	-18168.89999999944
220	739.6699999999837	-16870.62999999989
221	3745.2699999999604	-16863.599999999627
222	-1507.5500000000466	-20769.209999999963
223	-10.17000000004191	-15568.580000000075
224	-11.630000000004657	-20769.609999999404
225	1490.539999999979	-18171.109999999404
226	736.8699999999953	-14270.709999999963
227	2990.289999999979	-18172.33999999985
228	2978.9099999999744	-23358.830000000075
229	-760.9300000000512	-14261.089999999851
230	5238.159999999974	-14271.409999999218
231	739.789999999979	-19468.429999999702
232	-760.5900000000256	-19468.159999999218
233	2237.8099999999977	-16869.62000000011
234	2236.569999999949	-14268.409999999218
235	1487.219999999972	-12957.759999999776
236	5239.839999999967	-16868.71999999974
237	2989.4499999999534	-15575.629999999888
238	2986.179999999993	-12966.639999999665
239	4489.639999999956	-15570.089999999851
240	3740.0999999999767	-14272.069999999367
241	1487.4099999999744	-20763.43999999948
242	3750.829999999958	-19440.14999999944
243	2237.7999999999884	-19460.25
244	1489.75	-10373.419999999925
245	2239.829999999958	-22053.729999999516
246	737.679999999993	-22060.30999999959
247	4488.979999999981	-12973.27999999933
248	2242.5299999999697	-11670.139999999665
249	3737.2299999999814	-22064.449999999255
250	7488.209999999963	-20773.209999999963
251	3737.6699999999837	-9075.919999999925
254	2981.9599999999627	-7803.0
255	5987.76999999996	-20771.489999999292
256	5238.459999999963	-19473.139999999665
257	4492.979999999981	-20769.290000000037
258	-12.330000000016298	-7780.299999999814
259	738.5899999999674	-9067.27999999933
260	2988.4899999999907	-10371.549999999814
261	2233.819999999949	-9077.069999999367
262	6738.219999999972	-19472.05999999959
263	5990.199999999953	-18168.599999999627
264	8237.139999999956	-22058.859999999404
265	6738.899999999965	-22063.889999999665
266	2240.3699999999953	-24662.68999999948
267	5238.909999999974	-22060.659999999218
268	8986.669999999984	-23357.12000000011
269	4486.719999999972	-23359.049999999814
270	5967.02999999997	-23368.599999999627
271	7475.909999999974	-23310.790000000037
272	3738.109999999986	-24660.659999999218
273	739.0699999999488	-24661.540000000037
274	-11.590000000025611	-23359.199999999255
275	1490.2799999999697	-23356.359999999404
276	2988.039999999979	-25964.30999999959
277	5240.099999999977	-24662.21999999974
278	6738.009999999951	-24661.409999999218
279	4487.409999999974	-25955.58999999985
280	737.8499999999767	-27260.39999999944
281	1486.2799999999697	-25957.080000000075
282	-781.4500000000116	-27322.859999999404
283	-2258.6500000000233	-24658.43999999948
284	-13.340000000025611	-25959.0
285	8236.469999999972	-24662.18999999948
286	7487.719999999972	-25961.269999999553
287	5983.27999999997	-25972.669999999925
288	3737.179999999993	-27260.790000000037
289	5233.130000000005	-27262.5
291	2239.6300000000047	-27251.80999999959
292	-1512.0400000000373	-25960.080000000075
293	-1511.9100000000326	-31159.389999999665
294	-3008.320000000007	-31158.790000000037
295	-1508.5500000000466	-23367.830000000075
296	-3762.5500000000466	-27263.009999999776
297	-2262.8000000000466	-27261.39999999944
298	6750.789999999979	-27267.83999999985
299	-3012.2300000000396	-25954.83999999985
300	-9014.119999999995	-31154.580000000075
301	-2261.4100000000326	-29859.290000000037
302	-4509.309999999998	-31160.37000000011
303	-3762.0200000000186	-29859.27999999933
304	-3713.0800000000163	-24680.790000000037
305	-5262.48000000004	-24667.759999999776
306	-7516.48000000004	-25972.099999999627
307	-6009.780000000028	-25958.08999999985
308	-8262.340000000026	-24653.62000000011
309	3740.6599999999744	-32455.540000000037
310	-6758.150000000023	-24655.979999999516
311	-5261.850000000035	-27264.46999999974
312	-4524.440000000002	-25970.319999999367
313	-6013.070000000007	-28559.909999999218
314	-763.6700000000419	-29855.37000000011
315	-6762.390000000014	-27258.229999999516
316	-760.5800000000163	-22062.12000000011
317	2986.039999999979	-28584.02999999933
318	-17254.880000000005	-24653.449999999255
319	-4512.72000000003	-28559.069999999367
320	-17260.22000000003	-22062.659999999218
321	-15762.530000000028	-32460.669999999925
322	-15013.650000000023	-31160.12000000011
323	-15761.98000000004	-24659.830000000075
324	-3012.780000000028	-28568.799999999814
325	-6741.300000000047	-32446.93999999948
326	-1514.3400000000256	-28557.259999999776
327	4488.339999999967	-31157.0
328	-7511.950000000012	-28561.799999999814
329	-6015.770000000019	-31162.39999999944
330	-7512.770000000019	-31157.37999999989
331	-5263.450000000012	-32462.21999999974
332	-9011.540000000037	-25956.449999999255
333	-10510.540000000037	-25954.71999999974
334	-8262.809999999998	-29862.299999999814
336	-2261.5500000000466	-32459.14999999944
337	-8261.080000000016	-32462.96999999974
338	-19528.100000000035	-23356.199999999255
339	-6761.400000000023	-29848.929999999702
340	-5260.97000000003	-29860.75
341	-8262.040000000037	-27259.62999999989
342	-9761.280000000028	-27258.859999999404
343	-9012.680000000051	-28562.889999999665
344	-11261.0	-27259.229999999516
345	737.1399999999558	-32460.330000000075
346	-18777.090000000026	-29816.71999999974
347	5237.559999999998	-29855.709999999963
348	3739.8800000000047	-29858.830000000075
349	11.940000000002328	-31116.580000000075
350	-763.4700000000303	-32463.659999999218
351	1489.289999999979	-31153.419999999925
352	4478.659999999974	-28562.159999999218
353	2238.7099999999627	-32460.64999999944
354	-9757.270000000019	-24660.87000000011
356	-9084.01000000001	-23296.989999999292
357	-14.330000000016298	-28558.580000000075
358	738.0199999999604	-29859.93999999948
359	2238.3399999999674	-29864.639999999665
360	-15763.710000000021	-29857.549999999814
361	-17263.050000000047	-29860.179999999702
362	1487.1399999999558	-28561.80999999959
363	-18751.160000000033	-22048.18999999948
364	-18013.530000000028	-28561.709999999963
365	-18030.920000000042	-23380.609999999404
366	-18763.300000000047	-24660.319999999367
367	-16533.890000000014	-28578.429999999702
368	-19520.77000000002	-28558.049999999814
369	-16512.98000000004	-23357.55999999959
370	-18758.559999999998	-27261.479999999516
371	-20264.75	-27267.599999999627
372	-19497.440000000002	-20740.64999999944
373	-21762.590000000026	-22078.27999999933
374	-16511.49000000005	-25960.540000000037
375	-14261.670000000042	-27259.769999999553
376	-15761.680000000051	-27258.359999999404
377	-21017.71000000002	-20759.319999999367
378	-16512.840000000026	-31159.849999999627
379	-18013.47000000003	-31159.62000000011
380	6737.919999999984	-9066.799999999814
381	5227.849999999977	-9064.899999999441
382	5989.539999999979	-7784.870000000112
383	-10507.680000000051	-31165.239999999292
384	-13509.290000000037	-31161.799999999814
385	-12011.960000000021	-31164.139999999665
386	-9762.840000000026	-32460.709999999963
387	-11262.680000000051	-32458.099999999627
388	-22514.160000000033	-23361.509999999776
389	-21019.27000000002	-23316.259999999776
390	-15013.390000000014	-25959.75
392	4483.329999999958	-7782.959999999963
393	-20263.660000000033	-22036.139999999665
394	-13509.98000000004	-25960.830000000075
395	-20301.46000000002	-24659.0
396	-13514.630000000005	-23349.52999999933
397	-16521.72000000003	-20758.62000000011
398	-21759.22000000003	-24660.12999999989
399	-19510.96000000002	-25961.259999999776
400	-15007.950000000012	-20761.21999999974
401	-21009.95000000001	-25962.179999999702
402	-17261.650000000023	-27260.83999999985
403	-11299.460000000021	-24596.75
404	-17998.550000000047	-20764.71999999974
405	-12760.300000000047	-24649.46999999974
406	-20230.46000000002	-19374.049999999814
407	-19506.170000000042	-18161.96999999974
408	-12020.360000000044	-25975.679999999702
409	-21010.0	-18149.269999999553
410	-12012.150000000023	-23357.739999999292
411	5989.469999999972	-10368.989999999292
412	-14266.98000000004	-24640.43999999948
413	5240.859999999986	-11670.419999999925
414	-14272.020000000019	-22039.949999999255
415	-15737.050000000047	-22068.239999999292
416	-14998.640000000014	-23355.12999999989
417	-17258.74000000005	-19464.319999999367
418	6739.380000000005	-11669.02999999933
419	-10511.5	-28559.049999999814
420	7490.380000000005	-10372.519999999553
421	-20260.68000000005	-16865.77999999933
422	-12010.910000000033	-28559.319999999367
423	-18761.660000000033	-16863.87999999989
424	-18008.119999999995	-18164.83999999985
425	-12760.75	-27259.169999999925
426	-21760.080000000016	-16866.0
427	-14262.26000000001	-29864.099999999627
429	-15011.809999999998	-28562.069999999367
431	-11260.119999999995	-29859.739999999292
432	-13510.820000000007	-28559.549999999814
433	-12762.340000000026	-29861.27999999933
434	-9762.170000000042	-29861.080000000075
435	-14259.410000000033	-19469.5
436	-12007.630000000005	-20770.080000000075
437	-12758.990000000049	-19465.069999999367
438	-11264.830000000016	-22062.759999999776
440	-14260.410000000033	-32459.87000000011
441	-12758.390000000014	-32457.919999999925
447	-18759.0	-19464.269999999553
448	-13508.080000000016	-20762.179999999702
449	-15006.830000000016	-18163.77999999933
450	5988.789999999979	-12966.989999999292
452	7491.609999999986	-12971.379999999888
453	-13508.660000000033	-18166.299999999814
454	8240.299999999988	-11667.489999999292
455	6739.449999999953	-16869.489999999292
456	7485.119999999995	-15553.129999999888
457	5988.699999999953	-15569.459999999963
458	8239.179999999993	-14272.099999999627
459	6741.26999999996	-14272.129999999888
460	8995.539999999979	-25959.64999999944
461	8240.909999999974	-27261.349999999627
462	8991.440000000002	-28563.609999999404
463	6737.01999999996	-29859.419999999925
464	9739.309999999998	-27261.80999999959
465	11238.190000000002	-24660.12000000011
466	10489.059999999998	-25959.609999999404
468	5237.829999999958	-32461.87000000011
470	-3761.0200000000186	-32458.979999999516
471	9742.440000000002	-24662.18999999948
472	10480.630000000005	-23351.580000000075
473	7488.839999999967	-28560.659999999218
474	8237.199999999953	-29861.330000000075
475	5994.940000000002	-28550.429999999702
476	6735.059999999998	-32465.5
479	5987.699999999953	-31160.409999999218
480	7490.959999999963	-31158.989999999292
481	-9011.97000000003	-10366.419999999925
482	-9759.97000000003	-9069.989999999292
483	9747.309999999998	-22057.639999999665
484	-11254.670000000042	-9048.799999999814
485	-8263.869999999995	-9072.609999999404
486	-12014.0	-7776.899999999441
487	-9011.290000000037	-7781.049999999814
488	-10510.380000000005	-7781.649999999441
489	-12753.210000000021	-6536.529999999329
490	10491.009999999951	-20768.830000000075
491	11233.569999999949	-22052.509999999776
492	11987.719999999972	-23361.830000000075
493	12738.909999999974	-22059.08999999985
494	11996.079999999958	-20768.359999999404
495	11238.77999999997	-19471.80999999959
496	13488.690000000002	-20771.080000000075
497	8989.599999999977	-20778.449999999255
498	7489.239999999991	-18173.89999999944
499	9748.219999999972	-19484.049999999814
500	14250.869999999995	-24649.859999999404
501	8237.0	-19472.68999999948
502	-1510.6199999999953	-5178.679999999702
503	2240.6699999999837	-3883.8799999998882
504	2237.5999999999767	-6471.239999999292
505	3740.539999999979	-3882.5400000000373
506	2988.75	-5174.359999999404
507	14989.699999999953	-12967.899999999441
508	11987.349999999977	-12967.959999999963
509	-757.7000000000116	-3878.2299999995157
510	1489.5599999999977	-5177.5
511	741.9400000000023	-3880.2299999995157
513	14239.139999999956	-19473.929999999702
514	9739.399999999965	-14269.609999999404
515	-761.070000000007	-6475.089999999851
518	11238.819999999949	-27262.27999999933
519	12740.01999999996	-27262.859999999404
521	13488.869999999995	-15569.129999999888
523	-4.9500000000116415	-5177.679999999702
525	803.179999999993	-6483.429999999702
528	11236.27999999997	-16884.08999999985
529	12738.599999999977	-16870.099999999627
530	10491.039999999979	-28558.169999999925
531	11987.690000000002	-28562.580000000075
532	8987.419999999984	-15574.909999999218
534	9738.059999999998	-16879.790000000037
535	-9761.080000000016	-6481.5800000000745
536	-11258.350000000035	-6483.779999999329
537	-8261.050000000047	-6481.239999999292
538	8983.809999999998	-18174.330000000075
539	10487.609999999986	-18177.290000000037
540	8236.099999999977	-16869.05999999959
541	14238.979999999981	-14269.27999999933
542	-6760.740000000049	-6477.05999999959
543	11236.169999999984	-11666.239999999292
544	14272.929999999993	-16876.979999999516
545	-3041.1900000000023	7821.980000000447
546	14237.069999999949	-22057.71999999974
547	14988.969999999972	-18172.39999999944
548	-6008.700000000012	-7761.25
549	9740.039999999979	-11669.5
550	13494.690000000002	-25970.409999999218
551	-12810.369999999995	-3881.6299999998882
552	11990.459999999963	-25959.389999999665
554	12738.869999999995	-19471.479999999516
555	13488.049999999988	-12970.679999999702
557	12736.929999999993	-24661.669999999925
558	-10508.72000000003	-5180.9199999999255
559	11238.469999999972	-14267.949999999255
560	-12007.869999999995	-5182.769999999553
562	8990.01999999996	-12968.179999999702
563	-15009.140000000014	-5182.0999999996275
564	15738.259999999951	-16872.699999999255
565	-9013.380000000005	-5179.7599999997765
566	13489.479999999981	-18170.359999999404
568	-13509.820000000007	-5181.609999999404
569	13479.669999999984	-23361.949999999255
570	11986.48999999999	-18168.549999999814
571	12735.329999999958	-11670.839999999851
572	14988.630000000005	-23349.759999999776
573	10492.539999999979	-15569.669999999925
574	11989.979999999981	-15571.379999999888
575	12738.219999999972	-14267.689999999478
576	10489.889999999956	-12970.580000000075
577	-15759.48000000004	-3880.7199999997392
578	14236.599999999977	-11666.77999999933
579	14986.969999999972	-15567.989999999292
580	15738.690000000002	-14270.80999999959
581	16488.919999999984	-15568.349999999627
582	-7530.950000000012	-7876.709999999963
583	-27758.74000000005	6513.790000000037
584	-17257.45000000001	-3870.179999999702
586	-15006.790000000037	-2579.0400000000373
587	-14260.390000000014	-3877.269999999553
588	-21016.860000000044	19.62999999988824
589	-18761.910000000033	-3878.3899999996647
590	-16544.580000000016	-5139.139999999665
591	-25508.100000000035	2621.5600000005215
592	-18745.580000000016	-1339.1699999999255
593	-13392.030000000028	-2474.2199999997392
594	-18004.51000000001	-2579.2900000000373
595	-20268.050000000047	-1268.9899999992922
596	-16514.360000000044	-2580.5400000000373
597	-27004.790000000037	5209.9900000002235
598	-19514.540000000037	-2584.699999999255
599	-26256.900000000023	3923.1299999998882
600	-30759.160000000033	1323.9900000002235
601	-29268.290000000037	6511.180000000633
602	-26260.540000000037	6507.350000000559
603	-28509.24000000005	5236.8300000000745
604	-14178.420000000042	-6507.0800000000745
605	-28511.630000000005	7813.760000000708
606	-25511.24000000005	5212.890000000596
607	-27016.26000000001	10409.830000000075
608	-26264.46000000002	9107.600000000559
609	-27013.130000000005	7811.629999999888
610	-33007.02000000002	22.480000000447035
611	-27757.119999999995	1320.6000000005588
612	-24751.660000000033	3925.640000000596
613	-24012.96000000002	2622.4700000006706
615	-27762.0	9109.410000000149
616	-27759.95000000001	3924.0200000004843
617	-29260.71000000002	1322.5200000004843
618	-30006.830000000016	2619.1200000001118
619	-28512.27000000002	2615.7800000002608
620	-31509.24000000005	23.87999999988824
621	-29264.160000000033	-1269.4599999999627
622	-26262.43000000005	1342.2700000004843
623	-27011.46000000002	2621.9000000003725
624	-27740.130000000005	-1286.7599999997765
625	-32244.619999999995	1317.1800000006333
626	-24767.559999999998	-1284.5099999997765
627	-30757.309999999998	-1280.2399999992922
628	-24759.600000000035	1323.8799999998882
629	-22507.630000000005	23.470000000670552
630	-30006.890000000014	18.87999999988824
632	-25510.96000000002	22.9300000006333
633	-29259.559999999998	3921.7099999999627
634	-23257.300000000047	-1275.1200000001118
635	-21010.380000000005	7812.270000000484
636	-21760.900000000023	-1277.5699999993667
637	-26262.98000000004	-1280.4799999995157
638	-27013.540000000037	19.66000000014901
639	-25510.900000000023	7809.120000000112
640	-23253.43000000005	1320.0100000007078
641	-24012.290000000037	29.5
642	9743.709999999963	-9067.21999999974
643	-22510.21000000002	7811.610000000335
644	-33762.840000000026	-1275.449999999255
645	10529.219999999972	-10391.199999999255
646	8237.259999999951	-9061.0
647	8991.589999999967	-10363.729999999516
648	-32274.21000000002	-1273.2599999997765
649	-28505.420000000042	23.890000000596046
650	-24010.48000000004	5220.0
651	-24009.45000000001	7810.629999999888
652	-19502.02000000002	17.050000000745058
653	-21008.530000000028	5215.140000000596
654	8234.259999999951	-6473.969999999739
655	-20263.390000000014	1312.5900000007823
656	-19508.530000000028	5209.850000000559
657	-19509.080000000016	7807.230000000447
658	-22512.51000000001	5217.520000000484
659	-24759.840000000026	6513.720000000671
660	-23262.780000000028	6513.970000000671
661	-23260.650000000023	3926.100000000559
662	-20994.98000000004	2608.5300000002608
663	-21771.49000000005	6490.890000000596
664	-20267.18000000005	6515.010000000708
665	-19506.130000000005	2603.980000000447
666	-21759.0	3925.7800000002608
667	-16508.890000000014	-18167.929999999702
668	-15776.390000000014	-19449.77999999933
669	-22506.860000000044	10416.25
670	20984.03999999998	-5169.30999999959
671	-22501.780000000028	2626.510000000708
672	-20259.110000000044	3926.070000000298
673	23985.869999999995	-5179.359999999404
674	11234.959999999963	-9052.949999999255
675	8979.889999999956	-7762.149999999441
676	11986.349999999977	-10361.889999999665
677	29238.459999999963	-1267.25
678	28493.139999999956	30.81000000052154
679	12739.459999999963	-9080.189999999478
680	30741.959999999963	1323.75
681	7486.869999999995	-7775.909999999218
682	29993.619999999995	5213.590000000782
683	9756.76999999996	-6466.459999999963
684	-21757.350000000035	14311.080000000075
686	13490.139999999956	-10372.409999999218
687	32227.130000000005	3929.260000000708
688	-24012.380000000005	10411.040000000037
689	-21008.860000000044	13014.200000000186
690	-20257.400000000023	14314.560000000522
691	11986.26999999996	-5174.429999999702
692	11243.259999999951	-3869.089999999851
693	-22509.01000000001	13008.290000000037
694	-19513.790000000037	13011.22000000067
695	-21760.93000000005	11702.419999999925
696	10480.509999999951	-5174.739999999292
697	13492.169999999984	-5184.659999999218
698	-23263.360000000044	11711.150000000373
699	-25511.71000000002	13009.890000000596
700	12000.969999999972	-7785.449999999255
701	-25506.130000000005	10407.919999999925
702	-24759.25	11707.450000000186
703	-24013.93000000005	13006.570000000298
704	11240.690000000002	-6469.609999999404
705	10487.599999999977	-7774.979999999516
706	32239.690000000002	6509.9199999999255
707	-21003.059999999998	10408.19000000041
708	28486.179999999993	5205.800000000745
709	12740.709999999963	-6476.459999999963
710	-24754.420000000042	9116.900000000373
711	32990.77999999997	5215.450000000186
712	31491.5	5213.230000000447
713	-20264.800000000047	11711.370000000112
714	15736.27999999997	-3877.30999999959
715	17241.01999999996	-6474.269999999553
716	13490.880000000005	-7762.540000000037
717	15735.630000000005	-9070.5
718	14246.259999999951	-9065.080000000075
719	16482.949999999953	-5180.729999999516
720	17994.380000000005	-7767.019999999553
721	12746.23999999999	-3878.25
722	15002.049999999988	-7770.0800000000745
723	14236.899999999965	-3873.6699999999255
724	15736.5	-6477.4199999999255
725	14234.609999999986	-6476.659999999218
726	14984.179999999993	-5168.229999999516
727	14993.880000000005	-10360.919999999925
728	16495.959999999963	-10371.580000000075
729	16497.81999999995	-7774.75
730	17244.869999999995	-14263.169999999925
731	17990.48999999999	-5181.0099999997765
732	26995.73999999999	19.820000000298023
733	17236.77999999997	-3878.0499999998137
734	-23260.920000000042	9112.010000000708
735	18737.97999999998	-3878.649999999441
736	-20257.610000000044	9112.930000000633
737	30742.26999999996	6518.129999999888
738	27742.190000000002	3915.100000000559
739	25491.47999999998	20.070000000298023
740	29248.059999999998	1314.7600000007078
741	24736.97999999998	1325.980000000447
742	19490.949999999953	-7780.989999999292
743	29987.78999999998	2625.100000000559
744	26994.649999999965	2621.2800000002608
745	25486.719999999972	2623.1699999999255
746	19588.690000000002	-97.93999999947846
747	15734.539999999979	-11665.659999999218
748	29986.089999999967	20.41000000014901
749	-12011.670000000042	-2581.05999999959
750	22500.849999999977	20.490000000223517
751	23237.859999999986	-1282.0999999996275
752	26238.5	3926.8400000007823
753	29240.56999999995	6509.209999999963
754	17989.899999999965	-10360.549999999814
755	17241.98999999999	-9068.359999999404
756	19482.53999999998	-2580.7999999998137
757	22483.25999999995	-2571.199999999255
758	21751.849999999977	-3869.80999999959
759	17994.880000000005	-2569.0699999993667
760	17248.109999999986	-11666.169999999925
761	20983.190000000002	-2572.5400000000373
762	19490.469999999972	-5180.399999999441
763	22489.440000000002	-5174.629999999888
764	23237.630000000005	-3877.8799999998882
765	22490.25999999995	2617.94000000041
766	16495.630000000005	-12971.419999999925
767	28485.28999999998	2622.100000000559
768	17994.76999999996	-12964.099999999627
769	23990.50999999995	-2577.4399999994785
770	27745.329999999958	1302.890000000596
771	27733.03999999998	-1278.269999999553
772	20238.22999999998	-3873.8799999998882
773	16488.03999999998	-2583.7299999995157
774	26237.309999999998	1321.6800000006333
775	18739.50999999995	-1280.5999999996275
776	26240.849999999977	-1277.9799999995157
777	24736.380000000005	-1273.1599999992177
778	21754.119999999995	1308.0800000000745
779	-14262.940000000002	-1275.9099999992177
780	18733.97999999998	-9063.459999999963
781	-15762.25	-1282.7799999993294
782	23987.559999999998	2610.910000000149
783	18736.27999999997	-6484.620000000112
784	23988.139999999956	29.700000000186265
785	-17237.98000000004	-1214.2599999997765
786	-26263.650000000023	11712.0
787	-27782.330000000016	11616.730000000447
788	20244.159999999974	-1284.0299999993294
789	23231.940000000002	1324.6500000003725
790	33739.82999999996	6516.540000000037
791	-9764.820000000007	-3889.1299999998882
792	20991.27999999997	20.600000000558794
793	21727.27999999997	-1268.859999999404
794	29236.940000000002	3914.3300000000745
795	-11259.830000000016	-3877.8300000000745
796	-6013.369999999995	-5181.5099999997765
797	-8261.960000000021	-3879.949999999255
798	-7511.280000000028	-5180.839999999851
799	30741.889999999956	3926.660000000149
800	-5260.580000000016	-6480.370000000112
801	31489.829999999958	2623.010000000708
802	-6761.790000000037	9107.19000000041
803	-16510.059999999998	13007.870000000112
804	-9777.910000000033	9082.610000000335
805	-754.4100000000326	1307.0900000007823
806	-5249.190000000002	9095.540000000037
807	31489.47999999998	7814.370000000112
808	32993.119999999995	7815.220000000671
809	-2270.030000000028	1295.1900000004098
810	2991.7799999999697	-2579.75
811	-2.790000000037253	-2579.9099999992177
813	-3008.4000000000233	-2581.9799999995157
814	1491.5699999999488	-2580.6599999992177
815	-3760.9000000000233	-6480.889999999665
816	-6763.340000000026	-3877.6699999999255
817	-4510.760000000009	-5172.399999999441
818	-2249.4500000000116	3910.510000000708
819	-21760.02000000002	9111.709999999963
820	-3776.5	1312.8700000001118
821	-2261.2600000000093	-6476.0999999996275
822	-3008.600000000035	-5179.159999999218
823	-3757.930000000051	-3874.4699999997392
824	-19512.090000000026	10409.060000000522
825	-1507.0900000000256	-2580.699999999255
826	-1507.3699999999953	35.54000000003725
827	-3773.5200000000186	6501.390000000596
828	-4508.420000000042	-2580.1899999994785
829	-3001.3400000000256	26.28000000026077
830	-2261.5200000000186	6494.360000000335
831	-2258.420000000042	-3879.6200000001118
832	-4509.410000000033	5209.410000000149
833	-758.3500000000349	6504.540000000037
835	-1521.5200000000186	2596.8100000005215
836	-1490.7900000000373	5202.620000000112
837	-3.25	2563.140000000596
838	0.0	0.0
840	-3746.490000000049	3888.350000000559
841	-40.04000000003725	5215.140000000596
842	-15006.680000000051	13014.600000000559
843	-6009.160000000033	5197.640000000596
844	-18002.670000000042	10416.700000000186
845	-15766.309999999998	11734.0
846	-1519.0900000000256	7818.120000000112
847	-18752.140000000014	11715.060000000522
849	-5260.080000000016	6514.590000000782
850	-4486.350000000035	7834.4000000003725
851	-3769.890000000014	9120.490000000224
852	-763.4200000000419	9097.770000000484
853	-6013.020000000019	7806.930000000633
855	-8267.430000000051	16907.010000000708
856	-2290.0500000000466	9133.370000000112
859	-12014.059999999998	7805.070000000298
860	-8246.150000000023	11723.330000000075
861	-7503.150000000023	13021.070000000298
862	-9012.070000000007	13004.600000000559
863	-12753.570000000007	6512.610000000335
864	-10509.369999999995	7807.1500000003725
865	-13512.520000000019	7809.450000000186
866	-11257.170000000042	6518.69000000041
867	-12762.610000000044	9114.040000000037
868	-11267.990000000049	9102.290000000037
869	-11262.440000000002	11724.290000000037
870	-12756.48000000004	11708.260000000708
